name,nationality,team,maps,rounds,KD-diff,KD,rating,event,event_ID,Full name,Player ID,Full link
freakazoid,United States,Cloud9,2,44,-18,0.5,0.55,MLG Columbus 2016,2027,Ryan 'freakazoid' Abadir,7808,https://www.hltv.org/player/7808/freakazoid
jasonR,Canada,Splyce,2,40,-22,0.35,0.44,MLG Columbus 2016,2027,Jason 'jasonR' Ruchelski,8794,https://www.hltv.org/player/8794/jasonr
abE,United States,Splyce,2,40,-23,0.36,0.39,MLG Columbus 2016,2027,Abraham 'abE' Fazli,8502,https://www.hltv.org/player/8502/abe
aizy,Denmark,Dignitas,2,52,21,1.55,1.55,DreamHack Open Cluj-Napoca 2015,1617,Philip 'aizy' Aistrup,8095,https://www.hltv.org/player/8095/aizy
GuardiaN,Slovakia,Natus Vincere,11,279,83,1.51,1.3,DreamHack Open Cluj-Napoca 2015,1617,Ladislav 'GuardiaN' KovÃ¡cs,2757,https://www.hltv.org/player/2757/guardian
Snax,Poland,Virtus.pro,4,119,31,1.4,1.29,DreamHack Open Cluj-Napoca 2015,1617,Janusz 'Snax' Pogorzelski,2553,https://www.hltv.org/player/2553/snax
kennyS,France,Envy,10,261,66,1.47,1.23,DreamHack Open Cluj-Napoca 2015,1617,Kenny 'kennyS' Schrub,7167,https://www.hltv.org/player/7167/kennys
WorldEdit,Russia,FlipSid3,2,46,6,1.15,1.22,DreamHack Open Cluj-Napoca 2015,1617,Georgi 'WorldEdit' Yaskin,7403,https://www.hltv.org/player/7403/worldedit
dupreeh,Denmark,TSM,4,94,13,1.2,1.18,DreamHack Open Cluj-Napoca 2015,1617,Peter 'dupreeh' Rasmussen,7398,https://www.hltv.org/player/7398/dupreeh
coldzera,Brazil,Luminosity,4,115,17,1.23,1.18,DreamHack Open Cluj-Napoca 2015,1617,Marcelo 'coldzera' David,9216,https://www.hltv.org/player/9216/coldzera
jkaem,Norway,G2,10,287,33,1.17,1.16,DreamHack Open Cluj-Napoca 2015,1617,Joakim 'jkaem' Myrbostad,8248,https://www.hltv.org/player/8248/jkaem
NiKo,Bosnia and Herzegovina,MOUZ,5,132,16,1.18,1.16,DreamHack Open Cluj-Napoca 2015,1617,Nikola 'NiKo' KovaÄ,3741,https://www.hltv.org/player/3741/niko
flusha,Sweden,fnatic,7,173,12,1.1,1.15,DreamHack Open Cluj-Napoca 2015,1617,Robin 'flusha' RÃ¶nnquist,3055,https://www.hltv.org/player/3055/flusha
NBK-,France,Envy,10,261,33,1.21,1.14,DreamHack Open Cluj-Napoca 2015,1617,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk
Happy,France,Envy,10,261,41,1.23,1.14,DreamHack Open Cluj-Napoca 2015,1617,Vincent 'Happy' Schopenhauer,7429,https://www.hltv.org/player/7429/happy
KRIMZ,Sweden,fnatic,7,173,27,1.26,1.14,DreamHack Open Cluj-Napoca 2015,1617,Freddy 'KRIMZ' Johansson,7528,https://www.hltv.org/player/7528/krimz
shox,France,Titan,4,99,6,1.09,1.12,DreamHack Open Cluj-Napoca 2015,1617,Richard 'shox' Papillon,1225,https://www.hltv.org/player/1225/shox
apEX,France,Envy,10,261,20,1.11,1.11,DreamHack Open Cluj-Napoca 2015,1617,Dan 'apEX' Madesclaire,7322,https://www.hltv.org/player/7322/apex
f0rest,Sweden,Ninjas in Pyjamas,8,194,14,1.1,1.1,DreamHack Open Cluj-Napoca 2015,1617,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest
seized,Russia,Natus Vincere,11,279,22,1.12,1.1,DreamHack Open Cluj-Napoca 2015,1617,Denis 'seized' Kostin,3347,https://www.hltv.org/player/3347/seized
Furlan,Poland,Vexed,2,55,6,1.16,1.09,DreamHack Open Cluj-Napoca 2015,1617,Damian 'Furlan' Kislowski,8327,https://www.hltv.org/player/8327/furlan
cajunb,Denmark,TSM,4,94,10,1.17,1.08,DreamHack Open Cluj-Napoca 2015,1617,RenÃ© 'cajunb' Borg,2469,https://www.hltv.org/player/2469/cajunb
RpK,France,Titan,4,99,0,1.0,1.07,DreamHack Open Cluj-Napoca 2015,1617,CÃ©dric 'RpK' Guipouy,7169,https://www.hltv.org/player/7169/rpk
fox,Portugal,G2,10,287,15,1.08,1.07,DreamHack Open Cluj-Napoca 2015,1617,Ricardo 'fox' Pacheco,629,https://www.hltv.org/player/629/fox
kioShiMa,France,Envy,10,261,21,1.13,1.07,DreamHack Open Cluj-Napoca 2015,1617,Fabien 'kioShiMa' Fiey,4959,https://www.hltv.org/player/4959/kioshima
byali,Poland,Virtus.pro,4,119,9,1.12,1.06,DreamHack Open Cluj-Napoca 2015,1617,PaweÅ‚ 'byali' BieliÅ„ski,5386,https://www.hltv.org/player/5386/byali
dennis,Sweden,G2,10,287,11,1.06,1.06,DreamHack Open Cluj-Napoca 2015,1617,Dennis 'dennis' Edman,1146,https://www.hltv.org/player/1146/dennis
tarik,United States,CLG,5,133,-1,0.99,1.04,DreamHack Open Cluj-Napoca 2015,1617,Tarik 'tarik' Celik,8523,https://www.hltv.org/player/8523/tarik
fer,Brazil,Luminosity,4,115,-2,0.98,1.03,DreamHack Open Cluj-Napoca 2015,1617,Fernando 'fer' Alvarenga,8564,https://www.hltv.org/player/8564/fer
nex,Germany,MOUZ,5,132,3,1.03,1.02,DreamHack Open Cluj-Napoca 2015,1617,Nemanja 'nexa' IsakoviÄ‡,9618,https://www.hltv.org/player/9618/nexa
Xyp9x,Denmark,TSM,4,94,3,1.04,1.02,DreamHack Open Cluj-Napoca 2015,1617,Andreas 'Xyp9x' HÃ¸jsleth,4954,https://www.hltv.org/player/4954/xyp9x
flamie,Russia,Natus Vincere,11,279,14,1.08,1.02,DreamHack Open Cluj-Napoca 2015,1617,Egor 'flamie' Vasilyev,7594,https://www.hltv.org/player/7594/flamie
jdm64,United States,CLG,5,133,7,1.08,1.02,DreamHack Open Cluj-Napoca 2015,1617,Josh 'jdm64' Marzano,8346,https://www.hltv.org/player/8346/jdm64
pashaBiceps,Poland,Virtus.pro,4,119,1,1.01,1.01,DreamHack Open Cluj-Napoca 2015,1617,JarosÅ‚aw 'pashaBiceps' JarzÄ…bkowski,317,https://www.hltv.org/player/317/pashabiceps
Zeus,Ukraine,Natus Vincere,11,279,8,1.04,1.01,DreamHack Open Cluj-Napoca 2015,1617,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus
chrisJ,Netherlands,MOUZ,5,132,1,1.01,1.0,DreamHack Open Cluj-Napoca 2015,1617,Chris 'chrisJ' de Jong,2730,https://www.hltv.org/player/2730/chrisj
boltz,Brazil,Luminosity,4,115,1,1.01,0.99,DreamHack Open Cluj-Napoca 2015,1617,Ricardo 'boltz' Prass,8568,https://www.hltv.org/player/8568/boltz
GeT_RiGhT,Sweden,Ninjas in Pyjamas,8,194,0,1.0,0.99,DreamHack Open Cluj-Napoca 2015,1617,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right
device,Denmark,TSM,4,94,-2,0.97,0.98,DreamHack Open Cluj-Napoca 2015,1617,Nicolai 'device' Reedtz,7592,https://www.hltv.org/player/7592/device
olofmeister,Sweden,fnatic,7,173,-2,0.98,0.98,DreamHack Open Cluj-Napoca 2015,1617,Olof 'olofmeister' Kajbjer,885,https://www.hltv.org/player/885/olofmeister
Xizt,Sweden,Ninjas in Pyjamas,8,194,-6,0.96,0.98,DreamHack Open Cluj-Napoca 2015,1617,Richard 'Xizt' LandstrÃ¶m,884,https://www.hltv.org/player/884/xizt
seang@res,United States,Cloud9,4,106,-8,0.9,0.97,DreamHack Open Cluj-Napoca 2015,1617,Sean 'seang@res' Gares,1916,https://www.hltv.org/player/1916/seangres
friberg,Sweden,Ninjas in Pyjamas,8,194,-6,0.96,0.97,DreamHack Open Cluj-Napoca 2015,1617,Adam 'friberg' Friberg,7148,https://www.hltv.org/player/7148/friberg
freakazoid,United States,Cloud9,4,106,-3,0.96,0.96,DreamHack Open Cluj-Napoca 2015,1617,Ryan 'freakazoid' Abadir,7808,https://www.hltv.org/player/7808/freakazoid
Maikelele,Sweden,G2,10,287,-4,0.98,0.96,DreamHack Open Cluj-Napoca 2015,1617,Mikail 'Maikelele' Bill,1045,https://www.hltv.org/player/1045/maikelele
allu,Finland,Ninjas in Pyjamas,8,194,-7,0.95,0.96,DreamHack Open Cluj-Napoca 2015,1617,Aleksi 'allu' Jalli,695,https://www.hltv.org/player/695/allu
karrigan,Denmark,TSM,4,94,-4,0.94,0.95,DreamHack Open Cluj-Napoca 2015,1617,Finn 'karrigan' Andersen,429,https://www.hltv.org/player/429/karrigan
Hyper,Poland,Vexed,2,55,0,1.0,0.95,DreamHack Open Cluj-Napoca 2015,1617,Bartosz 'Hyper' Wolny,20435,https://www.hltv.org/player/7368/hyper
rain,Norway,G2,10,287,-30,0.86,0.93,DreamHack Open Cluj-Napoca 2015,1617,HÃ¥vard 'rain' Nygaard,8183,https://www.hltv.org/player/8183/rain
GruBy,Poland,Vexed,2,55,-7,0.84,0.93,DreamHack Open Cluj-Napoca 2015,1617,Dominik 'GruBy' Swiderski,8570,https://www.hltv.org/player/8570/gruby
Edward,Ukraine,Natus Vincere,11,279,-8,0.96,0.92,DreamHack Open Cluj-Napoca 2015,1617,Ioann 'Edward' Sukhariev,483,https://www.hltv.org/player/483/edward
FNS,Canada,CLG,5,133,-6,0.94,0.92,DreamHack Open Cluj-Napoca 2015,1617,Pujan 'FNS' Mehta,6451,https://www.hltv.org/player/6451/fns
EliGE,United States,Liquid,2,61,-7,0.86,0.92,DreamHack Open Cluj-Napoca 2015,1617,Jonathan 'EliGE' Jablonowski,8738,https://www.hltv.org/player/8738/elige
shroud,Canada,Cloud9,4,106,-10,0.86,0.91,DreamHack Open Cluj-Napoca 2015,1617,Mike 'shroud' Grzesiek,8349,https://www.hltv.org/player/8349/shroud
steel,Brazil,Luminosity,4,115,-8,0.89,0.9,DreamHack Open Cluj-Napoca 2015,1617,Lucas 'steel' Lopes,7382,https://www.hltv.org/player/7382/steel
FugLy,United States,Liquid,2,61,-6,0.87,0.9,DreamHack Open Cluj-Napoca 2015,1617,Jacob 'FugLy' Medina,8522,https://www.hltv.org/player/8522/fugly
TaZ,Poland,Virtus.pro,4,119,-7,0.92,0.9,DreamHack Open Cluj-Napoca 2015,1617,Wiktor 'TaZ' Wojtas,161,https://www.hltv.org/player/161/taz
nitr0,United States,Liquid,2,61,-9,0.82,0.87,DreamHack Open Cluj-Napoca 2015,1617,Nick 'nitr0' Cannella,7687,https://www.hltv.org/player/7687/nitr0
NEO,Poland,Virtus.pro,4,119,-12,0.85,0.87,DreamHack Open Cluj-Napoca 2015,1617,Filip 'NEO' Kubski,165,https://www.hltv.org/player/9261/lekr0
adreN,United States,Liquid,2,61,-6,0.85,0.86,DreamHack Open Cluj-Napoca 2015,1617,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren
n0thing,United States,Cloud9,4,106,-12,0.85,0.85,DreamHack Open Cluj-Napoca 2015,1617,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing
Skadoodle,United States,Cloud9,4,106,-12,0.83,0.84,DreamHack Open Cluj-Napoca 2015,1617,Tyler 'Skadoodle' Latham,7440,https://www.hltv.org/player/7440/skadoodle
pronax,Sweden,fnatic,7,173,-20,0.84,0.84,DreamHack Open Cluj-Napoca 2015,1617,Markus 'pronax' Wallsten,41,https://www.hltv.org/player/41/pronax
bondik,Ukraine,FlipSid3,2,46,-6,0.83,0.84,DreamHack Open Cluj-Napoca 2015,1617,Vladyslav 'bondik' Nechyporchuk,2131,https://www.hltv.org/player/2131/bondik
markeloff,Ukraine,FlipSid3,2,46,-6,0.83,0.82,DreamHack Open Cluj-Napoca 2015,1617,Yegor 'markeloff' Markelov,338,https://www.hltv.org/player/338/markeloff
SmithZz,France,Titan,4,99,-22,0.71,0.81,DreamHack Open Cluj-Napoca 2015,1617,Edouard 'SmithZz' Dubourdeaux,7170,https://www.hltv.org/player/7170/smithzz
reltuC,United States,CLG,5,133,-18,0.82,0.8,DreamHack Open Cluj-Napoca 2015,1617,Stephen 'reltuC' Cutler,8137,https://www.hltv.org/player/8137/reltuc
Kjaerbye,Denmark,Dignitas,2,52,-9,0.78,0.79,DreamHack Open Cluj-Napoca 2015,1617,Markus 'Kjaerbye' KjÃ¦rbye,8394,https://www.hltv.org/player/8394/kjaerbye
ScreaM,Belgium,Titan,4,99,-20,0.74,0.79,DreamHack Open Cluj-Napoca 2015,1617,Adil 'ScreaM' Benrlitom,7390,https://www.hltv.org/player/7390/scream
denis,Germany,MOUZ,5,132,-26,0.75,0.79,DreamHack Open Cluj-Napoca 2015,1617,Denis 'denis' Howell,7511,https://www.hltv.org/player/7511/denis
JW,Sweden,fnatic,7,173,-31,0.76,0.77,DreamHack Open Cluj-Napoca 2015,1617,Jesper 'JW' Wecksell,3849,https://www.hltv.org/player/3849/jw
rallen,Poland,Vexed,2,55,-10,0.76,0.77,DreamHack Open Cluj-Napoca 2015,1617,Karol 'rallen' Rodowicz,5388,https://www.hltv.org/player/5388/rallen
FalleN,Brazil,Luminosity,4,115,-21,0.75,0.77,DreamHack Open Cluj-Napoca 2015,1617,Gabriel 'FalleN' Toledo,2023,https://www.hltv.org/player/2023/fallen
peet,Poland,Vexed,2,55,-8,0.76,0.77,DreamHack Open Cluj-Napoca 2015,1617,Piotr 'peet' Ä†wikliÅ„ski,7369,https://www.hltv.org/player/7369/peet
Hiko,United States,Liquid,2,61,-10,0.76,0.76,DreamHack Open Cluj-Napoca 2015,1617,Spencer 'Hiko' Martin,2644,https://www.hltv.org/player/2644/hiko
Ex6TenZ,Belgium,Titan,4,99,-23,0.68,0.74,DreamHack Open Cluj-Napoca 2015,1617,KÃ©vin 'Ex6TenZ' Droolans,7166,https://www.hltv.org/player/7166/ex6tenz
Pimp,Denmark,Dignitas,2,52,-11,0.69,0.7,DreamHack Open Cluj-Napoca 2015,1617,Jacob 'Pimp' Winneche,7154,https://www.hltv.org/player/7154/pimp
hazed,United States,CLG,5,133,-38,0.64,0.67,DreamHack Open Cluj-Napoca 2015,1617,James 'hazed' Cobb,8347,https://www.hltv.org/player/8347/hazed
gob b,Germany,MOUZ,5,132,-38,0.62,0.64,DreamHack Open Cluj-Napoca 2015,1617,Fatih 'gob b' Dayik,136,https://www.hltv.org/player/136/gob-b
DavCost,Russia,FlipSid3,2,46,-18,0.51,0.61,DreamHack Open Cluj-Napoca 2015,1617,Vadim 'DavCost' Vasilyev,8124,https://www.hltv.org/player/8124/davcost
TENZKI,Denmark,Dignitas,2,52,-18,0.56,0.6,DreamHack Open Cluj-Napoca 2015,1617,Jesper 'TENZKI' Plougmann,5287,https://www.hltv.org/player/5287/tenzki
B1ad3,Ukraine,FlipSid3,2,46,-17,0.57,0.59,DreamHack Open Cluj-Napoca 2015,1617,Andrey 'B1ad3' Gorodenskiy,472,https://www.hltv.org/player/472/b1ad3
MSL,Denmark,Dignitas,2,52,-27,0.37,0.41,DreamHack Open Cluj-Napoca 2015,1617,Mathias 'MSL' Lauridsen,7156,https://www.hltv.org/player/7156/msl
flusha,Sweden,fnatic,9,219,83,1.72,1.38,ESL One Cologne 2015,1666,Robin 'flusha' RÃ¶nnquist,3055,https://www.hltv.org/player/3055/flusha
olofmeister,Sweden,fnatic,9,219,53,1.39,1.25,ESL One Cologne 2015,1666,Olof 'olofmeister' Kajbjer,885,https://www.hltv.org/player/885/olofmeister
device,Denmark,TSM,7,169,41,1.46,1.25,ESL One Cologne 2015,1666,Nicolai 'device' Reedtz,7592,https://www.hltv.org/player/7592/device
KRIMZ,Sweden,fnatic,9,219,44,1.36,1.17,ESL One Cologne 2015,1666,Freddy 'KRIMZ' Johansson,7528,https://www.hltv.org/player/7528/krimz
TaZ,Poland,Virtus.pro,7,174,32,1.31,1.17,ESL One Cologne 2015,1666,Wiktor 'TaZ' Wojtas,161,https://www.hltv.org/player/161/taz
USTILO,Australia,Immunity,2,53,1,1.03,1.15,ESL One Cologne 2015,1666,Karlo 'USTILO' Pivac,8771,https://www.hltv.org/player/8771/ustilo
karrigan,Denmark,TSM,7,169,19,1.16,1.14,ESL One Cologne 2015,1666,Finn 'karrigan' Andersen,429,https://www.hltv.org/player/429/karrigan
denis,Germany,MOUZ,2,56,6,1.15,1.14,ESL One Cologne 2015,1666,Denis 'denis' Howell,7511,https://www.hltv.org/player/7511/denis
jdm64,United States,CLG,3,89,9,1.16,1.13,ESL One Cologne 2015,1666,Josh 'jdm64' Marzano,8346,https://www.hltv.org/player/8346/jdm64
allu,Finland,Ninjas in Pyjamas,5,120,16,1.22,1.13,ESL One Cologne 2015,1666,Aleksi 'allu' Jalli,695,https://www.hltv.org/player/695/allu
SPUNJ,Australia,Renegades,3,73,8,1.16,1.13,ESL One Cologne 2015,1666,Chad 'SPUNJ' Burchill,8085,https://www.hltv.org/player/8085/spunj
Xyp9x,Denmark,TSM,7,169,25,1.25,1.12,ESL One Cologne 2015,1666,Andreas 'Xyp9x' HÃ¸jsleth,4954,https://www.hltv.org/player/4954/xyp9x
fer,Brazil,Luminosity,5,148,11,1.1,1.12,ESL One Cologne 2015,1666,Fernando 'fer' Alvarenga,8564,https://www.hltv.org/player/8564/fer
tarik,United States,CLG,3,89,8,1.12,1.11,ESL One Cologne 2015,1666,Tarik 'tarik' Celik,8523,https://www.hltv.org/player/8523/tarik
f0rest,Sweden,Ninjas in Pyjamas,5,120,7,1.08,1.11,ESL One Cologne 2015,1666,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest
Snax,Poland,Virtus.pro,7,174,19,1.18,1.11,ESL One Cologne 2015,1666,Janusz 'Snax' Pogorzelski,2553,https://www.hltv.org/player/2553/snax
markeloff,Ukraine,FlipSid3,3,89,8,1.13,1.1,ESL One Cologne 2015,1666,Yegor 'markeloff' Markelov,338,https://www.hltv.org/player/338/markeloff
apEX,France,Envy,9,243,18,1.1,1.09,ESL One Cologne 2015,1666,Dan 'apEX' Madesclaire,7322,https://www.hltv.org/player/7322/apex
Rickeh,Australia,Immunity,2,53,4,1.12,1.09,ESL One Cologne 2015,1666,Ricardo 'Rickeh' Mulholland,8745,https://www.hltv.org/player/8745/rickeh
coldzera,Brazil,Luminosity,5,148,11,1.11,1.08,ESL One Cologne 2015,1666,Marcelo 'coldzera' David,9216,https://www.hltv.org/player/9216/coldzera
FalleN,Brazil,Luminosity,5,148,13,1.13,1.08,ESL One Cologne 2015,1666,Gabriel 'FalleN' Toledo,2023,https://www.hltv.org/player/2023/fallen
byali,Poland,Virtus.pro,7,174,20,1.18,1.08,ESL One Cologne 2015,1666,PaweÅ‚ 'byali' BieliÅ„ski,5386,https://www.hltv.org/player/5386/byali
dupreeh,Denmark,TSM,7,169,22,1.22,1.08,ESL One Cologne 2015,1666,Peter 'dupreeh' Rasmussen,7398,https://www.hltv.org/player/7398/dupreeh
shox,France,Titan,2,61,1,1.02,1.04,ESL One Cologne 2015,1666,Richard 'shox' Papillon,1225,https://www.hltv.org/player/1225/shox
B1ad3,Ukraine,FlipSid3,3,89,1,1.01,1.04,ESL One Cologne 2015,1666,Andrey 'B1ad3' Gorodenskiy,472,https://www.hltv.org/player/472/b1ad3
NEO,Poland,Virtus.pro,7,174,20,1.2,1.04,ESL One Cologne 2015,1666,Filip 'NEO' Kubski,165,https://www.hltv.org/player/9261/lekr0
Happy,France,Envy,9,243,5,1.03,1.02,ESL One Cologne 2015,1666,Vincent 'Happy' Schopenhauer,7429,https://www.hltv.org/player/7429/happy
Skadoodle,United States,Cloud9,3,79,5,1.11,1.01,ESL One Cologne 2015,1666,Tyler 'Skadoodle' Latham,7440,https://www.hltv.org/player/7440/skadoodle
JW,Sweden,fnatic,9,219,9,1.07,1.01,ESL One Cologne 2015,1666,Jesper 'JW' Wecksell,3849,https://www.hltv.org/player/3849/jw
ScreaM,Belgium,Kinguin,5,126,5,1.06,1.01,ESL One Cologne 2015,1666,Adil 'ScreaM' Benrlitom,7390,https://www.hltv.org/player/7390/scream
bondik,Ukraine,FlipSid3,3,89,-1,0.99,1.0,ESL One Cologne 2015,1666,Vladyslav 'bondik' Nechyporchuk,2131,https://www.hltv.org/player/2131/bondik
GeT_RiGhT,Sweden,Ninjas in Pyjamas,5,120,0,1.0,0.99,ESL One Cologne 2015,1666,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right
AZR,Australia,Renegades,3,73,-2,0.96,0.99,ESL One Cologne 2015,1666,Aaron 'AZR' Ward,8082,https://www.hltv.org/player/8082/azr
NBK-,France,Envy,9,243,9,1.06,0.99,ESL One Cologne 2015,1666,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk
Hyper,Poland,eBettle,2,48,-3,0.92,0.97,ESL One Cologne 2015,1666,Bartosz 'Hyper' Wolny,20435,https://www.hltv.org/player/7368/hyper
kioShiMa,France,Envy,9,243,4,1.03,0.97,ESL One Cologne 2015,1666,Fabien 'kioShiMa' Fiey,4959,https://www.hltv.org/player/4959/kioshima
GuardiaN,Slovakia,Natus Vincere,5,139,-3,0.97,0.97,ESL One Cologne 2015,1666,Ladislav 'GuardiaN' KovÃ¡cs,2757,https://www.hltv.org/player/2757/guardian
nex,Germany,MOUZ,2,56,-3,0.93,0.96,ESL One Cologne 2015,1666,Nemanja 'nexa' IsakoviÄ‡,9618,https://www.hltv.org/player/9618/nexa
cajunb,Denmark,TSM,7,169,2,1.02,0.96,ESL One Cologne 2015,1666,RenÃ© 'cajunb' Borg,2469,https://www.hltv.org/player/2469/cajunb
Zeus,Ukraine,Natus Vincere,5,139,-6,0.94,0.96,ESL One Cologne 2015,1666,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus
peet,Poland,eBettle,2,48,-7,0.82,0.95,ESL One Cologne 2015,1666,Piotr 'peet' Ä†wikliÅ„ski,7369,https://www.hltv.org/player/7369/peet
kennyS,France,Envy,9,243,1,1.01,0.94,ESL One Cologne 2015,1666,Kenny 'kennyS' Schrub,7167,https://www.hltv.org/player/7167/kennys
pashaBiceps,Poland,Virtus.pro,7,174,-12,0.9,0.94,ESL One Cologne 2015,1666,JarosÅ‚aw 'pashaBiceps' JarzÄ…bkowski,317,https://www.hltv.org/player/317/pashabiceps
shroud,Canada,Cloud9,3,79,-5,0.91,0.93,ESL One Cologne 2015,1666,Mike 'shroud' Grzesiek,8349,https://www.hltv.org/player/8349/shroud
boltz,Brazil,Luminosity,5,148,-12,0.88,0.93,ESL One Cologne 2015,1666,Ricardo 'boltz' Prass,8568,https://www.hltv.org/player/8568/boltz
Maikelele,Sweden,Kinguin,5,126,-5,0.94,0.93,ESL One Cologne 2015,1666,Mikail 'Maikelele' Bill,1045,https://www.hltv.org/player/1045/maikelele
jks,Australia,Renegades,3,73,-6,0.88,0.93,ESL One Cologne 2015,1666,Justin 'jks' Savage,4679,https://www.hltv.org/player/4679/jks
Maniac,Switzerland,Titan,2,61,-2,0.96,0.93,ESL One Cologne 2015,1666,Mathieu 'Maniac' Quiquerez,823,https://www.hltv.org/player/823/maniac
Xizt,Sweden,Ninjas in Pyjamas,5,120,-7,0.91,0.92,ESL One Cologne 2015,1666,Richard 'Xizt' LandstrÃ¶m,884,https://www.hltv.org/player/884/xizt
pronax,Sweden,fnatic,9,219,-1,0.99,0.91,ESL One Cologne 2015,1666,Markus 'pronax' Wallsten,41,https://www.hltv.org/player/41/pronax
Edward,Ukraine,Natus Vincere,5,139,-13,0.87,0.91,ESL One Cologne 2015,1666,Ioann 'Edward' Sukhariev,483,https://www.hltv.org/player/483/edward
dennis,Sweden,Kinguin,5,126,-10,0.89,0.9,ESL One Cologne 2015,1666,Dennis 'dennis' Edman,1146,https://www.hltv.org/player/1146/dennis
seized,Russia,Natus Vincere,5,139,-11,0.89,0.9,ESL One Cologne 2015,1666,Denis 'seized' Kostin,3347,https://www.hltv.org/player/3347/seized
flamie,Russia,Natus Vincere,5,139,-10,0.91,0.9,ESL One Cologne 2015,1666,Egor 'flamie' Vasilyev,7594,https://www.hltv.org/player/7594/flamie
gob b,Germany,MOUZ,2,56,-7,0.83,0.88,ESL One Cologne 2015,1666,Fatih 'gob b' Dayik,136,https://www.hltv.org/player/136/gob-b
SmithZz,France,Titan,2,61,-10,0.79,0.87,ESL One Cologne 2015,1666,Edouard 'SmithZz' Dubourdeaux,7170,https://www.hltv.org/player/7170/smithzz
rain,Norway,Kinguin,5,126,-13,0.85,0.86,ESL One Cologne 2015,1666,HÃ¥vard 'rain' Nygaard,8183,https://www.hltv.org/player/8183/rain
chrisJ,Netherlands,MOUZ,2,56,-8,0.82,0.86,ESL One Cologne 2015,1666,Chris 'chrisJ' de Jong,2730,https://www.hltv.org/player/2730/chrisj
FNS,Canada,CLG,3,89,-9,0.86,0.84,ESL One Cologne 2015,1666,Pujan 'FNS' Mehta,6451,https://www.hltv.org/player/6451/fns
GruBy,Poland,eBettle,2,48,-7,0.81,0.84,ESL One Cologne 2015,1666,Dominik 'GruBy' Swiderski,8570,https://www.hltv.org/player/8570/gruby
freakazoid,United States,Cloud9,3,79,-9,0.84,0.84,ESL One Cologne 2015,1666,Ryan 'freakazoid' Abadir,7808,https://www.hltv.org/player/7808/freakazoid
hazed,United States,CLG,3,89,-12,0.81,0.81,ESL One Cologne 2015,1666,James 'hazed' Cobb,8347,https://www.hltv.org/player/8347/hazed
DavCost,Russia,FlipSid3,3,89,-17,0.76,0.8,ESL One Cologne 2015,1666,Vadim 'DavCost' Vasilyev,8124,https://www.hltv.org/player/8124/davcost
emagine,Australia,Immunity,2,53,-10,0.75,0.79,ESL One Cologne 2015,1666,Chris 'emagine' Rowlands,8744,https://www.hltv.org/player/8744/emagine
RpK,France,Titan,2,61,-13,0.72,0.78,ESL One Cologne 2015,1666,CÃ©dric 'RpK' Guipouy,7169,https://www.hltv.org/player/7169/rpk
reltuC,United States,CLG,3,89,-17,0.75,0.78,ESL One Cologne 2015,1666,Stephen 'reltuC' Cutler,8137,https://www.hltv.org/player/8137/reltuc
n0thing,United States,Cloud9,3,79,-16,0.72,0.76,ESL One Cologne 2015,1666,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing
friberg,Sweden,Ninjas in Pyjamas,5,120,-28,0.69,0.75,ESL One Cologne 2015,1666,Adam 'friberg' Friberg,7148,https://www.hltv.org/player/7148/friberg
fox,Portugal,Kinguin,5,126,-28,0.68,0.74,ESL One Cologne 2015,1666,Ricardo 'fox' Pacheco,629,https://www.hltv.org/player/629/fox
Spiidi,Germany,MOUZ,2,56,-12,0.69,0.73,ESL One Cologne 2015,1666,Timo 'Spiidi' Richter,7499,https://www.hltv.org/player/7499/spiidi
yam,Australia,Renegades,3,73,-19,0.65,0.73,ESL One Cologne 2015,1666,Yaman 'yam' Ergenekon,2555,https://www.hltv.org/player/2555/yam
seang@res,United States,Cloud9,3,79,-19,0.69,0.73,ESL One Cologne 2015,1666,Sean 'seang@res' Gares,1916,https://www.hltv.org/player/1916/seangres
Ex6TenZ,Belgium,Titan,2,61,-13,0.71,0.72,ESL One Cologne 2015,1666,KÃ©vin 'Ex6TenZ' Droolans,7166,https://www.hltv.org/player/7166/ex6tenz
steel,Brazil,Luminosity,5,148,-36,0.65,0.68,ESL One Cologne 2015,1666,Lucas 'steel' Lopes,7382,https://www.hltv.org/player/7382/steel
rallen,Poland,eBettle,2,48,-16,0.59,0.64,ESL One Cologne 2015,1666,Karol 'rallen' Rodowicz,5388,https://www.hltv.org/player/5388/rallen
