name_x,nationality,team,maps,rounds,KD-diff,KD,rating,event,event_ID,Full name,Player ID,Full link,name_y,Kills,Deaths,Kill / Death,Kill / Round,Rounds with kills,Kill - Death difference,Total opening kills,Total opening deaths,Opening kill ratio,Opening kill rating,Team win percent after first kill,First kill in won rounds,0 kill rounds,1 kill rounds,2 kill rounds,3 kill rounds,4 kill rounds,5 kill rounds,Rifle kills,Sniper kills,SMG kills,Pistol kills,Grenade,Other,Event link
cajunb,Denmark,CPH Wolves,3,79,14,1.25,1.15,ESL One Cologne 2014,1444,RenÃ© 'cajunb' Borg,2469,https://www.hltv.org/player/2469/cajunb,cajunb,69.0,55.0,1.25,0.87,46.0,14.0,11.0,7.0,1.57,1.22,63.6%,17.9%,33.0,24.0,21.0,1.0,0.0,0.0,39.0,9.0,0.0,20.0,1.0,0.0,https://www.hltv.org/stats/players/individual/2469/cajunb?event=1444
device,Denmark,Dignitas,7,178,27,1.23,1.14,ESL One Cologne 2014,1444,Nicolai 'device' Reedtz,7592,https://www.hltv.org/player/7592/device,device,142.0,115.0,1.23,0.8,94.0,27.0,18.0,13.0,1.38,1.05,94.4%,16.5%,84.0,59.0,26.0,7.0,2.0,0.0,98.0,8.0,1.0,32.0,1.0,2.0,https://www.hltv.org/stats/players/individual/7592/device?event=1444
friberg,Sweden,Ninjas in Pyjamas,12,314,29,1.14,1.14,ESL One Cologne 2014,1444,Adam 'friberg' Friberg,7148,https://www.hltv.org/player/7148/friberg,friberg,241.0,212.0,1.14,0.77,146.0,29.0,28.0,33.0,0.85,0.94,75.0%,13.2%,168.0,81.0,43.0,17.0,4.0,1.0,201.0,1.0,0.0,35.0,4.0,0.0,https://www.hltv.org/stats/players/individual/7148/friberg?event=1444
dupreeh,Denmark,Dignitas,7,178,21,1.17,1.13,ESL One Cologne 2014,1444,Peter 'dupreeh' Rasmussen,7398,https://www.hltv.org/player/7398/dupreeh,dupreeh,145.0,124.0,1.17,0.81,95.0,21.0,25.0,14.0,1.79,1.24,72.0%,17.5%,83.0,58.0,26.0,10.0,1.0,0.0,118.0,5.0,0.0,20.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7398/dupreeh?event=1444
Hiko,United States,Cloud9,5,154,23,1.25,1.13,ESL One Cologne 2014,1444,Spencer 'Hiko' Martin,2644,https://www.hltv.org/player/2644/hiko,Hiko,116.0,93.0,1.25,0.75,76.0,23.0,11.0,9.0,1.22,0.93,72.7%,9.8%,78.0,48.0,21.0,5.0,2.0,0.0,91.0,5.0,0.0,20.0,0.0,0.0,https://www.hltv.org/stats/players/individual/2644/Hiko?event=1444
pashaBiceps,Poland,Virtus.pro,5,134,11,1.12,1.11,ESL One Cologne 2014,1444,JarosÅ‚aw 'pashaBiceps' JarzÄ…bkowski,317,https://www.hltv.org/player/317/pashabiceps,pashaBiceps,101.0,90.0,1.12,0.75,65.0,11.0,24.0,15.0,1.6,1.38,79.2%,25.7%,69.0,41.0,16.0,6.0,1.0,1.0,50.0,32.0,0.0,19.0,0.0,0.0,https://www.hltv.org/stats/players/individual/317/pashaBiceps?event=1444
JW,Sweden,fnatic,10,275,24,1.13,1.1,ESL One Cologne 2014,1444,Jesper 'JW' Wecksell,3849,https://www.hltv.org/player/3849/jw,JW,209.0,185.0,1.13,0.76,134.0,24.0,41.0,42.0,0.98,1.16,78.0%,21.9%,141.0,77.0,42.0,12.0,3.0,0.0,81.0,64.0,1.0,54.0,2.0,7.0,https://www.hltv.org/stats/players/individual/3849/JW?event=1444
KQLY,France,LDLC,7,182,26,1.23,1.09,ESL One Cologne 2014,1444,Hovik 'KQLY' Tovmassian,7833,https://www.hltv.org/player/7833/kqly,KQLY,137.0,111.0,1.23,0.75,97.0,26.0,27.0,15.0,1.8,1.27,77.8%,21.0%,85.0,65.0,25.0,7.0,0.0,0.0,59.0,51.0,0.0,26.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7833/KQLY?event=1444
GeT_RiGhT,Sweden,Ninjas in Pyjamas,12,314,25,1.12,1.06,ESL One Cologne 2014,1444,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right,GeT_RiGhT,241.0,216.0,1.12,0.77,168.0,25.0,36.0,27.0,1.33,1.1,80.6%,18.2%,146.0,114.0,37.0,16.0,1.0,0.0,158.0,7.0,25.0,40.0,4.0,7.0,https://www.hltv.org/stats/players/individual/39/GeT_RiGhT?event=1444
Havoc,Australia,Vox Eminor,2,42,-3,0.92,1.06,ESL One Cologne 2014,1444,Luke 'Havoc' Paton,8083,https://www.hltv.org/player/8083/havoc,Havoc,33.0,36.0,0.92,0.79,18.0,-3.0,6.0,4.0,1.5,1.22,16.7%,10.0%,24.0,8.0,6.0,3.0,1.0,0.0,16.0,6.0,0.0,10.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8083/Havoc?event=1444
Xizt,Sweden,Ninjas in Pyjamas,12,314,24,1.11,1.06,ESL One Cologne 2014,1444,Richard 'Xizt' LandstrÃ¶m,884,https://www.hltv.org/player/884/xizt,Xizt,236.0,212.0,1.11,0.75,165.0,24.0,31.0,16.0,1.94,1.08,45.2%,8.8%,149.0,109.0,43.0,11.0,2.0,0.0,186.0,3.0,0.0,44.0,2.0,1.0,https://www.hltv.org/stats/players/individual/884/Xizt?event=1444
KRIMZ,Sweden,fnatic,10,275,14,1.08,1.04,ESL One Cologne 2014,1444,Freddy 'KRIMZ' Johansson,7528,https://www.hltv.org/player/7528/krimz,KRIMZ,193.0,179.0,1.08,0.7,126.0,14.0,19.0,20.0,0.95,0.89,63.2%,8.2%,149.0,75.0,40.0,9.0,1.0,1.0,151.0,3.0,0.0,36.0,1.0,2.0,https://www.hltv.org/stats/players/individual/7528/KRIMZ?event=1444
GuardiaN,Slovakia,Natus Vincere,6,166,6,1.05,1.04,ESL One Cologne 2014,1444,Ladislav 'GuardiaN' KovÃ¡cs,2757,https://www.hltv.org/player/2757/guardian,GuardiaN,117.0,111.0,1.05,0.7,79.0,6.0,19.0,18.0,1.06,1.06,78.9%,17.2%,87.0,51.0,20.0,7.0,0.0,1.0,25.0,78.0,0.0,13.0,1.0,0.0,https://www.hltv.org/stats/players/individual/2757/GuardiaN?event=1444
byali,Poland,Virtus.pro,5,134,14,1.16,1.04,ESL One Cologne 2014,1444,PaweÅ‚ 'byali' BieliÅ„ski,5386,https://www.hltv.org/player/5386/byali,byali,99.0,85.0,1.16,0.74,72.0,14.0,17.0,13.0,1.31,1.14,76.5%,17.6%,62.0,46.0,25.0,1.0,0.0,0.0,82.0,0.0,2.0,13.0,2.0,0.0,https://www.hltv.org/stats/players/individual/5386/byali?event=1444
SEMPHIS,Canada,Cloud9,5,154,8,1.08,1.03,ESL One Cologne 2014,1444,Kory 'SEMPHIS' Friesen,1915,https://www.hltv.org/coach/1915/semphis,SEMPHIS,114.0,106.0,1.08,0.74,79.0,8.0,12.0,17.0,0.71,0.87,66.7%,9.8%,75.0,51.0,22.0,5.0,1.0,0.0,66.0,20.0,0.0,27.0,1.0,0.0,https://www.hltv.org/stats/players/individual/1915/SEMPHIS?event=1444
Xyp9x,Denmark,Dignitas,7,178,8,1.07,1.03,ESL One Cologne 2014,1444,Andreas 'Xyp9x' HÃ¸jsleth,4954,https://www.hltv.org/player/4954/xyp9x,Xyp9x,118.0,110.0,1.07,0.66,79.0,8.0,15.0,17.0,0.88,0.93,60.0%,8.7%,99.0,52.0,19.0,5.0,3.0,0.0,91.0,0.0,0.0,21.0,5.0,1.0,https://www.hltv.org/stats/players/individual/4954/Xyp9x?event=1444
AZR,Australia,Vox Eminor,2,42,-2,0.94,1.03,ESL One Cologne 2014,1444,Aaron 'AZR' Ward,8082,https://www.hltv.org/player/8082/azr,AZR,33.0,35.0,0.94,0.79,20.0,-2.0,2.0,5.0,0.4,0.71,50.0%,10.0%,22.0,11.0,5.0,4.0,0.0,0.0,25.0,0.0,0.0,7.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8082/AZR?event=1444
shroud,Canada,Cloud9,5,154,6,1.06,1.01,ESL One Cologne 2014,1444,Mike 'shroud' Grzesiek,8349,https://www.hltv.org/player/8349/shroud,shroud,112.0,106.0,1.06,0.73,78.0,6.0,10.0,12.0,0.83,0.86,50.0%,6.1%,76.0,54.0,17.0,6.0,1.0,0.0,89.0,7.0,0.0,15.0,1.0,0.0,https://www.hltv.org/stats/players/individual/8349/shroud?event=1444
FeTiSh,Denmark,Dignitas,7,178,10,1.09,1.01,ESL One Cologne 2014,1444,Henrik 'FeTiSh' Christensen,7582,https://www.hltv.org/player/7582/fetish,FeTiSh,122.0,112.0,1.09,0.69,88.0,10.0,34.0,21.0,1.62,1.43,76.5%,25.2%,90.0,61.0,21.0,5.0,1.0,0.0,55.0,40.0,2.0,23.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7582/FeTiSh?event=1444
TaZ,Poland,Virtus.pro,5,134,6,1.07,1.01,ESL One Cologne 2014,1444,Wiktor 'TaZ' Wojtas,161,https://www.hltv.org/player/161/taz,TaZ,94.0,88.0,1.07,0.7,65.0,6.0,13.0,12.0,1.08,1.0,69.2%,12.2%,69.0,41.0,22.0,0.0,2.0,0.0,75.0,0.0,0.0,18.0,1.0,0.0,https://www.hltv.org/stats/players/individual/161/TaZ?event=1444
aizy,Denmark,Dignitas,7,178,8,1.07,1.01,ESL One Cologne 2014,1444,Philip 'aizy' Aistrup,8095,https://www.hltv.org/player/8095/aizy,aizy,122.0,114.0,1.07,0.69,86.0,8.0,8.0,13.0,0.62,0.77,75.0%,5.8%,92.0,59.0,20.0,6.0,1.0,0.0,101.0,1.0,0.0,18.0,2.0,0.0,https://www.hltv.org/stats/players/individual/8095/aizy?event=1444
f0rest,Sweden,Ninjas in Pyjamas,12,314,3,1.01,1.01,ESL One Cologne 2014,1444,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest,f0rest,219.0,216.0,1.01,0.7,145.0,3.0,40.0,41.0,0.98,1.09,77.5%,19.5%,169.0,92.0,36.0,15.0,2.0,0.0,138.0,34.0,0.0,43.0,2.0,2.0,https://www.hltv.org/stats/players/individual/29/f0rest?event=1444
flamie,Russia,dAT,2,45,-3,0.93,0.99,ESL One Cologne 2014,1444,Egor 'flamie' Vasilyev,7594,https://www.hltv.org/player/7594/flamie,flamie,37.0,40.0,0.93,0.82,23.0,-3.0,4.0,5.0,0.8,0.93,50.0%,15.4%,22.0,14.0,5.0,4.0,0.0,0.0,29.0,0.0,0.0,8.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7594/flamie?event=1444
gla1ve,Denmark,CPH Wolves,3,79,-1,0.98,0.99,ESL One Cologne 2014,1444,Lukas 'gla1ve' Rossander,7412,https://www.hltv.org/player/7412/gla1ve,gla1ve,52.0,53.0,0.98,0.66,34.0,-1.0,7.0,4.0,1.75,1.03,85.7%,15.4%,45.0,20.0,11.0,2.0,1.0,0.0,33.0,6.0,0.0,13.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7412/gla1ve?event=1444
seang@res,United States,Cloud9,5,154,-2,0.98,0.97,ESL One Cologne 2014,1444,Sean 'seang@res' Gares,1916,https://www.hltv.org/player/1916/seangres,seang@res,107.0,109.0,0.98,0.69,75.0,-2.0,26.0,19.0,1.37,1.31,80.8%,25.6%,79.0,51.0,17.0,6.0,1.0,0.0,53.0,38.0,0.0,15.0,1.0,0.0,https://www.hltv.org/stats/players/individual/1916/seang@res?event=1444
Nico,Denmark,CPH Wolves,3,79,3,1.07,0.97,ESL One Cologne 2014,1444,Nico 'nicoodoz' Tamjidi,13602,https://www.hltv.org/player/13602/nicoodoz,Nico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/13602/Nico?event=1444
seized,Russia,Natus Vincere,6,166,0,1.0,0.96,ESL One Cologne 2014,1444,Denis 'seized' Kostin,3347,https://www.hltv.org/player/3347/seized,seized,111.0,111.0,1.0,0.67,78.0,0.0,21.0,22.0,0.95,1.08,81.0%,19.5%,88.0,54.0,18.0,5.0,1.0,0.0,91.0,6.0,0.0,10.0,1.0,3.0,https://www.hltv.org/stats/players/individual/3347/seized?event=1444
SmithZz,France,Titan,3,74,-3,0.95,0.96,ESL One Cologne 2014,1444,Edouard 'SmithZz' Dubourdeaux,7170,https://www.hltv.org/player/7170/smithzz,SmithZz,54.0,57.0,0.95,0.73,37.0,-3.0,7.0,18.0,0.39,0.73,100.0%,20.0%,37.0,24.0,9.0,4.0,0.0,0.0,36.0,10.0,0.0,8.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7170/SmithZz?event=1444
Sf,France,Epsilon,4,88,-6,0.9,0.96,ESL One Cologne 2014,1444,Sean 'Gratisfaction' Kaiwai,9686,https://www.hltv.org/player/9686/gratisfaction,Sf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/9686/Sf?event=1444
fxy0,France,Epsilon,4,88,-2,0.96,0.95,ESL One Cologne 2014,1444,Joey 'fxy0' Schlosser,7708,https://www.hltv.org/player/7708/fxy0,fxy0,53.0,55.0,0.96,0.6,36.0,-2.0,4.0,9.0,0.44,0.72,75.0%,6.1%,52.0,22.0,12.0,1.0,1.0,0.0,27.0,13.0,0.0,10.0,2.0,1.0,https://www.hltv.org/stats/players/individual/7708/fxy0?event=1444
markeloff,Ukraine,HellRaisers,3,64,-1,0.98,0.94,ESL One Cologne 2014,1444,Yegor 'markeloff' Markelov,338,https://www.hltv.org/player/338/markeloff,markeloff,40.0,41.0,0.98,0.62,27.0,-1.0,4.0,8.0,0.5,0.77,50.0%,7.1%,37.0,15.0,11.0,1.0,0.0,0.0,9.0,17.0,0.0,14.0,0.0,0.0,https://www.hltv.org/stats/players/individual/338/markeloff?event=1444
starix,Ukraine,Natus Vincere,6,166,-6,0.95,0.94,ESL One Cologne 2014,1444,Sergey 'starix' Ischuk,303,https://www.hltv.org/player/303/starix,starix,104.0,110.0,0.95,0.63,72.0,-6.0,8.0,12.0,0.67,0.79,75.0%,6.9%,94.0,48.0,17.0,6.0,1.0,0.0,87.0,0.0,0.0,16.0,1.0,0.0,https://www.hltv.org/stats/players/individual/303/starix?event=1444
karrigan,Denmark,CPH Wolves,3,79,-3,0.95,0.94,ESL One Cologne 2014,1444,Finn 'karrigan' Andersen,429,https://www.hltv.org/player/429/karrigan,karrigan,53.0,56.0,0.95,0.67,36.0,-3.0,10.0,14.0,0.71,1.0,80.0%,20.5%,43.0,24.0,8.0,4.0,0.0,0.0,27.0,9.0,4.0,10.0,3.0,0.0,https://www.hltv.org/stats/players/individual/429/karrigan?event=1444
GMX,France,Epsilon,4,88,-6,0.91,0.93,ESL One Cologne 2014,1444,Robin 'GMX' Stahmer,7565,https://www.hltv.org/player/7565/gmx,GMX,60.0,66.0,0.91,0.68,41.0,-6.0,12.0,15.0,0.8,1.06,91.7%,22.4%,47.0,25.0,14.0,1.0,1.0,0.0,46.0,0.0,0.0,12.0,1.0,1.0,https://www.hltv.org/stats/players/individual/7565/GMX?event=1444
NEO,Poland,Virtus.pro,5,134,-5,0.95,0.91,ESL One Cologne 2014,1444,Filip 'NEO' Kubski,165,https://www.hltv.org/player/9261/lekr0,NEO,87.0,92.0,0.95,0.65,65.0,-5.0,9.0,6.0,1.5,0.93,55.6%,6.8%,69.0,46.0,16.0,3.0,0.0,0.0,59.0,17.0,2.0,6.0,3.0,0.0,https://www.hltv.org/stats/players/individual/165/NEO?event=1444
ScreaM,Belgium,Titan,3,74,-6,0.89,0.9,ESL One Cologne 2014,1444,Adil 'ScreaM' Benrlitom,7390,https://www.hltv.org/player/7390/scream,ScreaM,47.0,53.0,0.89,0.64,32.0,-6.0,2.0,5.0,0.4,0.69,0.0%,0.0%,42.0,20.0,9.0,3.0,0.0,0.0,38.0,0.0,0.0,9.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7390/ScreaM?event=1444
Ex6TenZ,Belgium,Titan,3,74,-5,0.9,0.9,ESL One Cologne 2014,1444,KÃ©vin 'Ex6TenZ' Droolans,7166,https://www.hltv.org/player/7166/ex6tenz,Ex6TenZ,43.0,48.0,0.9,0.58,30.0,-5.0,2.0,9.0,0.22,0.6,100.0%,5.7%,44.0,19.0,10.0,0.0,1.0,0.0,30.0,4.0,0.0,7.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7166/Ex6TenZ?event=1444
ANGE1,Ukraine,HellRaisers,3,64,-6,0.87,0.85,ESL One Cologne 2014,1444,Kirill 'ANGE1' Karasiow,339,https://www.hltv.org/player/339/ange1,ANGE1,40.0,46.0,0.87,0.62,31.0,-6.0,8.0,5.0,1.6,1.16,50.0%,14.3%,33.0,24.0,5.0,2.0,0.0,0.0,26.0,5.0,2.0,7.0,0.0,0.0,https://www.hltv.org/stats/players/individual/339/ANGE1?event=1444
n0thing,United States,Cloud9,5,154,-17,0.85,0.85,ESL One Cologne 2014,1444,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing,n0thing,97.0,114.0,0.85,0.63,72.0,-17.0,22.0,16.0,1.38,1.21,81.8%,22.0%,82.0,52.0,15.0,5.0,0.0,0.0,85.0,0.0,0.0,11.0,1.0,0.0,https://www.hltv.org/stats/players/individual/203/n0thing?event=1444
Maniac,Switzerland,LDLC,7,182,-14,0.88,0.84,ESL One Cologne 2014,1444,Mathieu 'Maniac' Quiquerez,823,https://www.hltv.org/player/823/maniac,Maniac,98.0,112.0,0.88,0.54,74.0,-14.0,12.0,16.0,0.75,0.85,41.7%,5.0%,108.0,56.0,14.0,4.0,0.0,0.0,86.0,0.0,0.0,10.0,2.0,0.0,https://www.hltv.org/stats/players/individual/823/Maniac?event=1444
Uzzziii,France,LDLC,7,182,-23,0.81,0.84,ESL One Cologne 2014,1444,Kevin 'Uzzziii' Vernel,7391,https://www.hltv.org/player/7391/uzzziii,Uzzziii,98.0,121.0,0.81,0.54,71.0,-23.0,8.0,25.0,0.32,0.66,75.0%,6.0%,111.0,51.0,15.0,4.0,0.0,1.0,74.0,0.0,1.0,22.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7391/Uzzziii?event=1444
Zeus,Ukraine,Natus Vincere,6,166,-24,0.8,0.82,ESL One Cologne 2014,1444,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus,Zeus,96.0,120.0,0.8,0.58,67.0,-24.0,16.0,18.0,0.89,0.97,81.2%,14.9%,99.0,43.0,20.0,4.0,0.0,0.0,78.0,1.0,0.0,17.0,0.0,0.0,https://www.hltv.org/stats/players/individual/484/Zeus?event=1444
rain,Norway,London Conspiracy,2,39,-10,0.73,0.81,ESL One Cologne 2014,1444,HÃ¥vard 'rain' Nygaard,8183,https://www.hltv.org/player/8183/rain,rain,27.0,37.0,0.73,0.69,19.0,-10.0,5.0,5.0,1.0,1.09,20.0%,14.3%,20.0,15.0,1.0,2.0,1.0,0.0,17.0,1.0,0.0,9.0,0.0,0.0,https://www.hltv.org/stats/players/individual/8183/rain?event=1444
pronax,Sweden,fnatic,10,275,-37,0.8,0.8,ESL One Cologne 2014,1444,Markus 'pronax' Wallsten,41,https://www.hltv.org/player/41/pronax,pronax,148.0,185.0,0.8,0.54,112.0,-37.0,18.0,36.0,0.5,0.78,66.7%,8.2%,163.0,80.0,28.0,4.0,0.0,0.0,117.0,0.0,1.0,26.0,4.0,0.0,https://www.hltv.org/stats/players/individual/41/pronax?event=1444
Pimp,Denmark,CPH Wolves,3,79,-12,0.77,0.78,ESL One Cologne 2014,1444,Jacob 'Pimp' Winneche,7154,https://www.hltv.org/player/7154/pimp,Pimp,40.0,52.0,0.77,0.51,32.0,-12.0,6.0,7.0,0.86,0.9,66.7%,10.3%,47.0,26.0,5.0,0.0,1.0,0.0,32.0,0.0,0.0,7.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7154/Pimp?event=1444
NBK-,France,Titan,3,74,-13,0.74,0.74,ESL One Cologne 2014,1444,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk,NBK-,37.0,50.0,0.74,0.5,30.0,-13.0,1.0,6.0,0.17,0.6,100.0%,2.9%,44.0,23.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,8.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7168/NBK-?event=1444
Ace,India,Wolves,2,43,-12,0.68,0.73,ESL One Cologne 2014,1444,Tejas 'Ace' Sawant,7816,https://www.hltv.org/player/7816/ace,Ace,25.0,37.0,0.68,0.58,16.0,-12.0,2.0,2.0,1.0,0.82,50.0%,9.1%,27.0,8.0,7.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7816/Ace?event=1444
AZK,Canada,iBUYPOWER,3,63,-18,0.65,0.72,ESL One Cologne 2014,1444,Keven 'AZK' Lariviere,7434,https://www.hltv.org/player/7434/azk,AZK,34.0,52.0,0.65,0.54,24.0,-18.0,4.0,6.0,0.67,0.83,0.0%,0.0%,39.0,18.0,2.0,4.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7434/AZK?event=1444
Fifflaren,Sweden,Ninjas in Pyjamas,12,314,-72,0.67,0.71,ESL One Cologne 2014,1444,Robin 'Fifflaren' Johansson,7147,https://www.hltv.org/player/7147/fifflaren,Fifflaren,145.0,217.0,0.67,0.46,105.0,-72.0,30.0,32.0,0.94,0.97,76.7%,14.5%,209.0,74.0,25.0,6.0,0.0,0.0,79.0,35.0,4.0,26.0,1.0,0.0,https://www.hltv.org/stats/players/individual/7147/Fifflaren?event=1444
AdreN,Kazakhstan,HellRaisers,3,64,-16,0.66,0.71,ESL One Cologne 2014,1444,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren,AdreN,31.0,47.0,0.66,0.48,23.0,-16.0,9.0,7.0,1.29,1.19,55.6%,17.9%,41.0,17.0,4.0,2.0,0.0,0.0,19.0,3.0,1.0,8.0,0.0,0.0,https://www.hltv.org/stats/players/individual/334/AdreN?event=1444
RiTz,India,Wolves,2,43,-13,0.64,0.7,ESL One Cologne 2014,1444,Ritesh 'RiTz' Shah,2570,https://www.hltv.org/player/2570/ritz,RiTz,23.0,36.0,0.64,0.53,16.0,-13.0,2.0,4.0,0.5,0.74,100.0%,18.2%,27.0,11.0,3.0,2.0,0.0,0.0,16.0,0.0,0.0,6.0,1.0,0.0,https://www.hltv.org/stats/players/individual/2570/RiTz?event=1444
kUcheR,Russia,HellRaisers,3,64,-16,0.65,0.69,ESL One Cologne 2014,1444,Emil 'kUcheR' Akhundov,302,https://www.hltv.org/player/302/kucher,kUcheR,30.0,46.0,0.65,0.47,22.0,-16.0,2.0,7.0,0.29,0.64,100.0%,7.1%,42.0,14.0,8.0,0.0,0.0,0.0,24.0,2.0,0.0,4.0,0.0,0.0,https://www.hltv.org/stats/players/individual/302/kUcheR?event=1444
DaZeD,United States,iBUYPOWER,3,63,-17,0.66,0.67,ESL One Cologne 2014,1444,Sam 'DaZeD' Marine,7347,https://www.hltv.org/player/7347/dazed,DaZeD,33.0,50.0,0.66,0.52,27.0,-17.0,7.0,9.0,0.78,0.98,85.7%,24.0%,36.0,22.0,4.0,1.0,0.0,0.0,27.0,0.0,0.0,3.0,3.0,0.0,https://www.hltv.org/stats/players/individual/7347/DaZeD?event=1444
steel,Canada,iBUYPOWER,3,63,-18,0.64,0.67,ESL One Cologne 2014,1444,Lucas 'steel' Lopes,7382,https://www.hltv.org/player/7382/steel,steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7382/steel?event=1444
jks,Australia,Vox Eminor,2,42,-10,0.71,0.66,ESL One Cologne 2014,1444,Justin 'jks' Savage,4679,https://www.hltv.org/player/4679/jks,jks,24.0,34.0,0.71,0.57,19.0,-10.0,4.0,2.0,2.0,1.06,50.0%,20.0%,23.0,16.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,1.0,0.0,https://www.hltv.org/stats/players/individual/4679/jks?event=1444
WorldEdit,Russia,dAT,2,45,-13,0.63,0.65,ESL One Cologne 2014,1444,Georgi 'WorldEdit' Yaskin,7403,https://www.hltv.org/player/7403/worldedit,WorldEdit,22.0,35.0,0.63,0.49,18.0,-13.0,4.0,6.0,0.67,0.89,50.0%,15.4%,27.0,15.0,2.0,1.0,0.0,0.0,4.0,9.0,0.0,9.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7403/WorldEdit?event=1444
Skadoodle,United States,iBUYPOWER,3,63,-21,0.57,0.62,ESL One Cologne 2014,1444,Tyler 'Skadoodle' Latham,7440,https://www.hltv.org/player/7440/skadoodle,Skadoodle,28.0,49.0,0.57,0.44,21.0,-21.0,2.0,8.0,0.25,0.61,100.0%,8.0%,42.0,17.0,2.0,2.0,0.0,0.0,6.0,13.0,0.0,7.0,2.0,0.0,https://www.hltv.org/stats/players/individual/7440/Skadoodle?event=1444
RUBINO,Norway,London Conspiracy,2,39,-15,0.57,0.62,ESL One Cologne 2014,1444,Ruben 'RUBINO' Villarroel,1485,https://www.hltv.org/player/1485/rubino,RUBINO,20.0,35.0,0.57,0.51,14.0,-15.0,1.0,2.0,0.5,0.71,100.0%,14.3%,25.0,9.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,5.0,0.0,0.0,https://www.hltv.org/stats/players/individual/1485/RUBINO?event=1444
astaRR,India,Wolves,2,43,-17,0.56,0.6,ESL One Cologne 2014,1444,Ayush 'astaRR' Deora,7815,https://www.hltv.org/player/7815/astarr,astaRR,22.0,39.0,0.56,0.51,16.0,-17.0,10.0,9.0,1.11,1.48,20.0%,18.2%,27.0,11.0,4.0,1.0,0.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,https://www.hltv.org/stats/players/individual/7815/astaRR?event=1444
RiX,India,Wolves,2,43,-17,0.54,0.6,ESL One Cologne 2014,1444,Aakash 'RiX' More,2054,https://www.hltv.org/player/2054/rix,RiX,20.0,37.0,0.54,0.47,14.0,-17.0,4.0,2.0,2.0,1.05,25.0%,9.1%,29.0,9.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,8.0,2.0,0.0,https://www.hltv.org/stats/players/individual/2054/RiX?event=1444
B1ad3,Ukraine,dAT,2,45,-18,0.5,0.59,ESL One Cologne 2014,1444,Andrey 'B1ad3' Gorodenskiy,472,https://www.hltv.org/player/472/b1ad3,B1ad3,18.0,36.0,0.5,0.4,12.0,-18.0,1.0,9.0,0.11,0.44,100.0%,7.7%,33.0,7.0,4.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,https://www.hltv.org/stats/players/individual/472/B1ad3?event=1444
bondik,Ukraine,dAT,2,45,-18,0.51,0.58,ESL One Cologne 2014,1444,Vladyslav 'bondik' Nechyporchuk,2131,https://www.hltv.org/player/2131/bondik,bondik,19.0,37.0,0.51,0.42,14.0,-18.0,5.0,5.0,1.0,1.04,60.0%,23.1%,31.0,10.0,3.0,1.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,https://www.hltv.org/stats/players/individual/2131/bondik?event=1444
